user_id,article_id,rating,timestamp,days_since_last_rating,location,user_preference_Boring presentation,user_preference_Graphics,user_preference_Readability,user_preference_Consistency,user_preference_Images,user_preference_Bullets,user_preference_Text size,user_preference_Text heavy,user_preference_Tables,user_preference_Agenda,user_preference_Infographics,user_preference_Positioning,user_preference_Presentation length,user_preference_General tips,user_preference_Presentation skills,user_preference_Powerpoint knowledge,user_preference_tips and tricks,user_preference_Explanation of the problem,user_type_business,user_type_teacher,user_type_student,user_type_researcher,user_type_manager,user_type_technical,user_type_specialist,presentation_type_formal_x,presentation_type_creative_x,presentation_type_students_x,presentation_type_technical_x,presentation_type_branding_x,Boring presentation,Graphics,Readability,Consistency,Images,Bullets,Text size,Text heavy,Tables,Agenda,Infographics,Positioning,Presentation length,General tips,Presentation skills,Powerpoint knowledge,tips and tricks,Explanation of the problem,location_restrictions,Main issue,popularity,submission_date,days_since_first_submission,presentation_type_formal_y,presentation_type_creative_y,presentation_type_students_y,presentation_type_technical_y,presentation_type_branding_y,audience_type_academic,audience_type_business,audience_type_kids,audience_type_general,audience_type_creative,audience_type_specialized
11,16,3.0,2020-08-02 07:00:00+00:00,5358.2915,Illinois,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,Middle East,PowerPoint knowledge,1.15,2022-09-02 15:00:00+00:00,6119.625,0,0,0,0,0,0,0,0,0,0,0
12,16,2.0,2010-12-25 07:00:00+00:00,1850.2916,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,Middle East,PowerPoint knowledge,1.15,2022-09-02 15:00:00+00:00,6119.625,0,0,0,0,0,0,0,0,0,0,0
13,16,2.5,2023-08-21 09:00:00+00:00,6472.375,Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,Middle East,PowerPoint knowledge,1.15,2022-09-02 15:00:00+00:00,6119.625,0,0,0,0,0,0,0,0,0,0,0
14,16,2.5,2022-06-16 23:00:00+00:00,6041.9585,Florida,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,Middle East,PowerPoint knowledge,1.15,2022-09-02 15:00:00+00:00,6119.625,0,0,0,0,0,0,0,0,0,0,0
15,16,2.0,2019-10-18 05:00:00+00:00,5069.2085,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,Middle East,PowerPoint knowledge,1.15,2022-09-02 15:00:00+00:00,6119.625,0,0,0,0,0,0,0,0,0,0,0
16,16,2.0,2010-12-12 04:00:00+00:00,1837.1666,Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,Middle East,PowerPoint knowledge,1.15,2022-09-02 15:00:00+00:00,6119.625,0,0,0,0,0,0,0,0,0,0,0
17,16,2.5,2012-11-06 04:00:00+00:00,2532.1667,Illinois,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,Middle East,PowerPoint knowledge,1.15,2022-09-02 15:00:00+00:00,6119.625,0,0,0,0,0,0,0,0,0,0,0
18,16,2.0,2022-06-09 22:00:00+00:00,6034.9165,New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,Middle East,PowerPoint knowledge,1.15,2022-09-02 15:00:00+00:00,6119.625,0,0,0,0,0,0,0,0,0,0,0
19,16,3.0,2017-04-06 12:00:00+00:00,4144.5,New York,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,Middle East,PowerPoint knowledge,1.15,2022-09-02 15:00:00+00:00,6119.625,0,0,0,0,0,0,0,0,0,0,0
20,16,2.0,2023-09-18 06:00:00+00:00,6500.25,Illinois,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,Middle East,PowerPoint knowledge,1.15,2022-09-02 15:00:00+00:00,6119.625,0,0,0,0,0,0,0,0,0,0,0
21,16,3.0,2008-06-23 00:00:00+00:00,935.0,Illinois,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,Middle East,PowerPoint knowledge,1.15,2022-09-02 15:00:00+00:00,6119.625,0,0,0,0,0,0,0,0,0,0,0
22,16,2.5,2007-04-24 08:00:00+00:00,509.33334,Texas,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,Middle East,PowerPoint knowledge,1.15,2022-09-02 15:00:00+00:00,6119.625,0,0,0,0,0,0,0,0,0,0,0
23,16,5.0,2021-11-07 16:00:00+00:00,5820.6665,New York,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,Middle East,PowerPoint knowledge,1.15,2022-09-02 15:00:00+00:00,6119.625,0,0,0,0,0,0,0,0,0,0,0
24,16,2.0,2008-03-16 16:00:00+00:00,836.6667,Florida,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,Middle East,PowerPoint knowledge,1.15,2022-09-02 15:00:00+00:00,6119.625,0,0,0,0,0,0,0,0,0,0,0
25,16,2.0,2025-02-26 14:00:00+00:00,7027.5835,Texas,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,Middle East,PowerPoint knowledge,1.15,2022-09-02 15:00:00+00:00,6119.625,0,0,0,0,0,0,0,0,0,0,0
26,16,2.0,2008-05-19 22:00:00+00:00,900.9167,New York,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,Middle East,PowerPoint knowledge,1.15,2022-09-02 15:00:00+00:00,6119.625,0,0,0,0,0,0,0,0,0,0,0
27,16,2.0,2012-02-14 09:00:00+00:00,2266.375,Illinois,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,Middle East,PowerPoint knowledge,1.15,2022-09-02 15:00:00+00:00,6119.625,0,0,0,0,0,0,0,0,0,0,0
28,16,4.0,2025-01-16 08:00:00+00:00,6986.3335,New York,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,Middle East,PowerPoint knowledge,1.15,2022-09-02 15:00:00+00:00,6119.625,0,0,0,0,0,0,0,0,0,0,0
29,16,2.0,2019-12-22 18:00:00+00:00,5134.75,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,Middle East,PowerPoint knowledge,1.15,2022-09-02 15:00:00+00:00,6119.625,0,0,0,0,0,0,0,0,0,0,0
30,16,2.0,2017-02-14 05:00:00+00:00,4093.2083,Florida,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,Middle East,PowerPoint knowledge,1.15,2022-09-02 15:00:00+00:00,6119.625,0,0,0,0,0,0,0,0,0,0,0
1,17,4.5,2014-02-19 18:00:00+00:00,3002.75,Illinois,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,Middle East,Tables,4.77,2021-05-13 10:00:00+00:00,5642.4165,0,0,0,0,0,0,0,0,0,0,0
2,17,3.5,2006-04-07 07:00:00+00:00,127.291664,Texas,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,Middle East,Tables,4.77,2021-05-13 10:00:00+00:00,5642.4165,0,0,0,0,0,0,0,0,0,0,0
3,17,3.5,2016-03-08 11:00:00+00:00,3750.4583,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,Middle East,Tables,4.77,2021-05-13 10:00:00+00:00,5642.4165,0,0,0,0,0,0,0,0,0,0,0
4,17,5.0,2022-05-29 17:00:00+00:00,6023.7085,New York,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,Middle East,Tables,4.77,2021-05-13 10:00:00+00:00,5642.4165,0,0,0,0,0,0,0,0,0,0,0
5,17,2.0,2010-09-25 18:00:00+00:00,1759.75,Florida,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,Middle East,Tables,4.77,2021-05-13 10:00:00+00:00,5642.4165,0,0,0,0,0,0,0,0,0,0,0
6,17,3.0,2009-02-24 01:00:00+00:00,1181.0416,California,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,Middle East,Tables,4.77,2021-05-13 10:00:00+00:00,5642.4165,0,0,0,0,0,0,0,0,0,0,0
7,17,2.0,2024-04-03 14:00:00+00:00,6698.5835,Illinois,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,Middle East,Tables,4.77,2021-05-13 10:00:00+00:00,5642.4165,0,0,0,0,0,0,0,0,0,0,0
8,17,3.0,2018-10-28 07:00:00+00:00,4714.2915,California,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,Middle East,Tables,4.77,2021-05-13 10:00:00+00:00,5642.4165,0,0,0,0,0,0,0,0,0,0,0
9,17,2.0,2007-07-02 18:00:00+00:00,578.75,Texas,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,Middle East,Tables,4.77,2021-05-13 10:00:00+00:00,5642.4165,0,0,0,0,0,0,0,0,0,0,0
10,17,2.0,2019-05-05 00:00:00+00:00,4903.0,Illinois,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,Middle East,Tables,4.77,2021-05-13 10:00:00+00:00,5642.4165,0,0,0,0,0,0,0,0,0,0,0
11,17,4.5,2014-03-06 17:00:00+00:00,3017.7083,Illinois,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,Middle East,Tables,4.77,2021-05-13 10:00:00+00:00,5642.4165,0,0,0,0,0,0,0,0,0,0,0
12,17,3.5,2013-04-30 21:00:00+00:00,2707.875,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,Middle East,Tables,4.77,2021-05-13 10:00:00+00:00,5642.4165,0,0,0,0,0,0,0,0,0,0,0
13,17,2.5,2006-06-11 01:00:00+00:00,192.04167,Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,Middle East,Tables,4.77,2021-05-13 10:00:00+00:00,5642.4165,0,0,0,0,0,0,0,0,0,0,0
14,17,4.0,2020-03-24 09:00:00+00:00,5227.375,Florida,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,Middle East,Tables,4.77,2021-05-13 10:00:00+00:00,5642.4165,0,0,0,0,0,0,0,0,0,0,0
15,17,2.0,2018-01-09 01:00:00+00:00,4422.0415,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,Middle East,Tables,4.77,2021-05-13 10:00:00+00:00,5642.4165,0,0,0,0,0,0,0,0,0,0,0
16,17,2.0,2019-06-24 05:00:00+00:00,4953.2085,Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,Middle East,Tables,4.77,2021-05-13 10:00:00+00:00,5642.4165,0,0,0,0,0,0,0,0,0,0,0
17,17,2.5,2015-10-30 22:00:00+00:00,3620.9167,Illinois,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,Middle East,Tables,4.77,2021-05-13 10:00:00+00:00,5642.4165,0,0,0,0,0,0,0,0,0,0,0
18,17,2.0,2009-12-11 07:00:00+00:00,1471.2916,New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,Middle East,Tables,4.77,2021-05-13 10:00:00+00:00,5642.4165,0,0,0,0,0,0,0,0,0,0,0
19,17,3.0,2024-06-18 07:00:00+00:00,6774.2915,New York,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,Middle East,Tables,4.77,2021-05-13 10:00:00+00:00,5642.4165,0,0,0,0,0,0,0,0,0,0,0
20,17,2.0,2015-09-02 04:00:00+00:00,3562.1667,Illinois,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,Middle East,Tables,4.77,2021-05-13 10:00:00+00:00,5642.4165,0,0,0,0,0,0,0,0,0,0,0
21,17,4.5,2009-08-21 00:00:00+00:00,1359.0,Illinois,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,Middle East,Tables,4.77,2021-05-13 10:00:00+00:00,5642.4165,0,0,0,0,0,0,0,0,0,0,0
22,17,2.5,2008-11-13 08:00:00+00:00,1078.3334,Texas,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,Middle East,Tables,4.77,2021-05-13 10:00:00+00:00,5642.4165,0,0,0,0,0,0,0,0,0,0,0
23,17,5.0,2013-05-21 00:00:00+00:00,2728.0,New York,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,Middle East,Tables,4.77,2021-05-13 10:00:00+00:00,5642.4165,0,0,0,0,0,0,0,0,0,0,0
24,17,2.0,2017-11-19 04:00:00+00:00,4371.1665,Florida,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,Middle East,Tables,4.77,2021-05-13 10:00:00+00:00,5642.4165,0,0,0,0,0,0,0,0,0,0,0
25,17,2.0,2018-08-13 03:00:00+00:00,4638.125,Texas,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,Middle East,Tables,4.77,2021-05-13 10:00:00+00:00,5642.4165,0,0,0,0,0,0,0,0,0,0,0
26,17,2.0,2013-12-29 18:00:00+00:00,2950.75,New York,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,Middle East,Tables,4.77,2021-05-13 10:00:00+00:00,5642.4165,0,0,0,0,0,0,0,0,0,0,0
27,17,2.0,2023-09-23 14:00:00+00:00,6505.5835,Illinois,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,Middle East,Tables,4.77,2021-05-13 10:00:00+00:00,5642.4165,0,0,0,0,0,0,0,0,0,0,0
28,17,4.5,2017-11-04 03:00:00+00:00,4356.125,New York,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,Middle East,Tables,4.77,2021-05-13 10:00:00+00:00,5642.4165,0,0,0,0,0,0,0,0,0,0,0
29,17,2.0,2017-08-19 07:00:00+00:00,4279.2915,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,Middle East,Tables,4.77,2021-05-13 10:00:00+00:00,5642.4165,0,0,0,0,0,0,0,0,0,0,0
30,17,2.0,2018-03-10 11:00:00+00:00,4482.4585,Florida,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,Middle East,Tables,4.77,2021-05-13 10:00:00+00:00,5642.4165,0,0,0,0,0,0,0,0,0,0,0
1,18,3.0,2015-01-01 08:00:00+00:00,3318.3333,Illinois,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,Europe,Images,1.22,2015-12-20 05:00:00+00:00,3671.2083,0,0,0,0,0,0,0,0,0,0,0
2,18,2.0,2018-09-16 23:00:00+00:00,4672.9585,Texas,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,Europe,Images,1.22,2015-12-20 05:00:00+00:00,3671.2083,0,0,0,0,0,0,0,0,0,0,0
3,18,2.0,2014-05-16 01:00:00+00:00,3088.0417,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,Europe,Images,1.22,2015-12-20 05:00:00+00:00,3671.2083,0,0,0,0,0,0,0,0,0,0,0
4,18,3.0,2006-11-09 23:00:00+00:00,343.95834,New York,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,Europe,Images,1.22,2015-12-20 05:00:00+00:00,3671.2083,0,0,0,0,0,0,0,0,0,0,0
5,18,3.5,2024-11-25 15:00:00+00:00,6934.625,Florida,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,Europe,Images,1.22,2015-12-20 05:00:00+00:00,3671.2083,0,0,0,0,0,0,0,0,0,0,0
6,18,4.5,2008-09-11 03:00:00+00:00,1015.125,California,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,Europe,Images,1.22,2015-12-20 05:00:00+00:00,3671.2083,0,0,0,0,0,0,0,0,0,0,0
7,18,2.0,2020-09-04 09:00:00+00:00,5391.375,Illinois,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,Europe,Images,1.22,2015-12-20 05:00:00+00:00,3671.2083,0,0,0,0,0,0,0,0,0,0,0
8,18,3.0,2007-03-10 16:00:00+00:00,464.66666,California,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,Europe,Images,1.22,2015-12-20 05:00:00+00:00,3671.2083,0,0,0,0,0,0,0,0,0,0,0
9,18,2.0,2018-05-26 15:00:00+00:00,4559.625,Texas,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,Europe,Images,1.22,2015-12-20 05:00:00+00:00,3671.2083,0,0,0,0,0,0,0,0,0,0,0
10,18,2.5,2011-06-25 02:00:00+00:00,2032.0834,Illinois,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,Europe,Images,1.22,2015-12-20 05:00:00+00:00,3671.2083,0,0,0,0,0,0,0,0,0,0,0
11,18,3.5,2009-06-14 05:00:00+00:00,1291.2084,Illinois,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,Europe,Images,1.22,2015-12-20 05:00:00+00:00,3671.2083,0,0,0,0,0,0,0,0,0,0,0
12,18,2.0,2025-06-04 20:00:00+00:00,7125.8335,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,Europe,Images,1.22,2015-12-20 05:00:00+00:00,3671.2083,0,0,0,0,0,0,0,0,0,0,0
13,18,2.5,2015-11-17 10:00:00+00:00,3638.4167,Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,Europe,Images,1.22,2015-12-20 05:00:00+00:00,3671.2083,0,0,0,0,0,0,0,0,0,0,0
14,18,2.5,2020-11-19 17:00:00+00:00,5467.7085,Florida,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,Europe,Images,1.22,2015-12-20 05:00:00+00:00,3671.2083,0,0,0,0,0,0,0,0,0,0,0
15,18,3.5,2009-09-03 12:00:00+00:00,1372.5,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,Europe,Images,1.22,2015-12-20 05:00:00+00:00,3671.2083,0,0,0,0,0,0,0,0,0,0,0
16,18,2.0,2012-03-06 20:00:00+00:00,2287.8333,Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,Europe,Images,1.22,2015-12-20 05:00:00+00:00,3671.2083,0,0,0,0,0,0,0,0,0,0,0
17,18,4.0,2009-07-28 13:00:00+00:00,1335.5416,Illinois,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,Europe,Images,1.22,2015-12-20 05:00:00+00:00,3671.2083,0,0,0,0,0,0,0,0,0,0,0
18,18,3.5,2008-12-11 21:00:00+00:00,1106.875,New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,Europe,Images,1.22,2015-12-20 05:00:00+00:00,3671.2083,0,0,0,0,0,0,0,0,0,0,0
19,18,3.0,2012-08-11 04:00:00+00:00,2445.1667,New York,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,Europe,Images,1.22,2015-12-20 05:00:00+00:00,3671.2083,0,0,0,0,0,0,0,0,0,0,0
20,18,2.0,2022-10-22 10:00:00+00:00,6169.4165,Illinois,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,Europe,Images,1.22,2015-12-20 05:00:00+00:00,3671.2083,0,0,0,0,0,0,0,0,0,0,0
